"meterID","date","use","temp"
"A",2017-09-18T06:00:00Z,0.5,67.19
"A",2017-09-18T07:00:00Z,0.19,67.19
"A",2017-09-18T08:00:00Z,0.11,68.93
"A",2017-09-18T09:00:00Z,0.08,70.64
"A",2017-09-18T10:00:00Z,0.07,73.88
"A",2017-09-18T11:00:00Z,NA,75.25
"A",2017-09-18T12:00:00Z,0.07,79.54
"A",2017-09-18T13:00:00Z,0.07,77.39
"A",2017-09-18T14:00:00Z,0.07,76.75
"A",2017-09-18T15:00:00Z,0.06,75.89
"A",2017-09-18T16:00:00Z,0.07,73.98
"A",2017-09-18T17:00:00Z,0.07,71.85
"A",2017-09-18T18:00:00Z,0.14,68.87
"A",2017-09-18T19:00:00Z,0.56,67.62
"A",2017-09-18T20:00:00Z,NA,68.32
"A",2017-09-18T21:00:00Z,0.59,65.1
"A",2017-09-18T22:00:00Z,0.59,65.1
"A",2017-09-18T23:00:00Z,0.58,65.72
"A",2017-09-19T00:00:00Z,0.59,66.52
"A",2017-09-19T01:00:00Z,0.59,66.59
"A",2017-09-19T02:00:00Z,NA,66.55
"A",2017-09-19T03:00:00Z,0.59,66.81
"A",2017-09-19T04:00:00Z,0.59,67.19
"A",2017-09-19T05:00:00Z,0.58,66.81
"A",2017-09-19T06:00:00Z,0.49,66.81
"A",2017-09-19T07:00:00Z,0.17,67.41
"A",2017-09-19T08:00:00Z,0.07,69.19
"A",2017-09-19T09:00:00Z,0.07,69.75
"A",2017-09-19T10:00:00Z,0.07,72.95
"A",2017-09-19T11:00:00Z,0.06,75.55
"A",2017-09-19T12:00:00Z,0.06,76.75
"A",2017-09-19T13:00:00Z,0.07,76.15
"A",2017-09-19T14:00:00Z,0.06,74.49
"A",2017-09-19T15:00:00Z,0.07,74.62
"A",2017-09-19T16:00:00Z,0.07,74.23
"A",2017-09-19T17:00:00Z,0.07,71.25
"A",2017-09-19T18:00:00Z,0.18,71.36
"A",2017-09-19T19:00:00Z,0.57,68.27
"A",2017-09-19T20:00:00Z,NA,68.42
"A",2017-09-19T21:00:00Z,0.59,68.73
"A",2017-09-19T22:00:00Z,0.59,68.27
"A",2017-09-19T23:00:00Z,0.59,68.27
"A",2017-09-20T00:00:00Z,0.58,68.27
"A",2017-09-20T01:00:00Z,0.58,68.01
"A",2017-09-20T02:00:00Z,0.59,67.6
"A",2017-09-20T03:00:00Z,0.58,67.66
"A",2017-09-20T04:00:00Z,0.58,66.31
"A",2017-09-20T05:00:00Z,0.59,65.71
"A",2017-09-20T06:00:00Z,0.47,65.77
"A",2017-09-20T07:00:00Z,NA,67.39
"A",2017-09-20T08:00:00Z,0.08,70.18
"A",2017-09-20T09:00:00Z,0.06,72.78
"A",2017-09-20T10:00:00Z,0.06,71.37
"A",2017-09-20T11:00:00Z,NA,73.57
"A",2017-09-20T12:00:00Z,0.07,75.55
"A",2017-09-20T13:00:00Z,0.07,75.55
"A",2017-09-20T14:00:00Z,0.07,75.68
"A",2017-09-20T15:00:00Z,0.08,75.08
"A",2017-09-20T16:00:00Z,0.08,73.16
"A",2017-09-20T17:00:00Z,0.07,69.79
"A",2017-09-20T18:00:00Z,0.17,68.01
"A",2017-09-20T19:00:00Z,0.57,65.96
"A",2017-09-20T20:00:00Z,NA,65.17
"A",2017-09-20T21:00:00Z,0.59,64.98
"A",2017-09-20T22:00:00Z,0.59,65.28
"A",2017-09-20T23:00:00Z,0.59,66.09
"A",2017-09-21T00:00:00Z,0.59,66.81
"A",2017-09-21T01:00:00Z,0.59,66.81
"A",2017-09-21T02:00:00Z,0.58,66.81
"A",2017-09-21T03:00:00Z,0.58,66.81
"A",2017-09-21T04:00:00Z,0.59,66.81
"A",2017-09-21T05:00:00Z,0.58,66.85
"A",2017-09-21T06:00:00Z,0.49,66.81
"A",2017-09-21T07:00:00Z,0.17,67.79
"A",2017-09-21T08:00:00Z,0.07,69.18
"A",2017-09-21T09:00:00Z,0.07,69.41
"A",2017-09-21T10:00:00Z,0.06,70.05
"A",2017-09-21T11:00:00Z,0.07,70.17
"A",2017-09-21T12:00:00Z,0.06,69.93
"A",2017-09-21T13:00:00Z,0.06,70.05
"A",2017-09-21T14:00:00Z,0.06,71.46
"A",2017-09-21T15:00:00Z,0.06,75.15
"A",2017-09-21T16:00:00Z,0.06,68.94
"A",2017-09-21T17:00:00Z,0.07,68.27
"A",2017-09-21T18:00:00Z,0.18,66.09
"A",2017-09-21T19:00:00Z,0.57,63.57
"A",2017-09-21T20:00:00Z,0.59,62.72
"A",2017-09-21T21:00:00Z,0.59,61.41
"A",2017-09-21T22:00:00Z,NA,61.19
"A",2017-09-21T23:00:00Z,0.59,57.85
"A",2017-09-22T00:00:00Z,0.59,61.26
"A",2017-09-22T01:00:00Z,0.59,61.01
"A",2017-09-22T02:00:00Z,0.59,60.89
"A",2017-09-22T03:00:00Z,0.59,60.14
"A",2017-09-22T04:00:00Z,0.59,60.24
"A",2017-09-22T05:00:00Z,0.59,59.47
"A",2017-09-22T06:00:00Z,0.44,59.01
"A",2017-09-22T07:00:00Z,0.1,61.85
"A",2017-09-22T08:00:00Z,NA,66.54
"A",2017-09-22T09:00:00Z,0.06,66.55
"A",2017-09-22T10:00:00Z,0.06,68.42
"A",2017-09-22T11:00:00Z,0.06,71.11
"A",2017-09-22T12:00:00Z,0.06,76.93
"A",2017-09-22T13:00:00Z,0.06,73.37
"A",2017-09-22T14:00:00Z,0.06,72.31
"A",2017-09-22T15:00:00Z,0.06,71.71
"A",2017-09-22T16:00:00Z,0.06,70.14
"A",2017-09-22T17:00:00Z,0.07,68.87
"A",2017-09-22T18:00:00Z,NA,66.83
"A",2017-09-22T19:00:00Z,0.57,68.24
"A",2017-09-22T20:00:00Z,0.59,65.36
"A",2017-09-22T21:00:00Z,0.59,64.43
"A",2017-09-22T22:00:00Z,0.59,63.38
"A",2017-09-22T23:00:00Z,0.59,60.59
"A",2017-09-23T00:00:00Z,0.59,59.54
"A",2017-09-23T01:00:00Z,0.59,58.15
"A",2017-09-23T02:00:00Z,0.59,58.34
"A",2017-09-23T03:00:00Z,0.59,58.28
"A",2017-09-23T04:00:00Z,0.59,56.42
"A",2017-09-23T05:00:00Z,0.59,54.4
"A",2017-09-23T06:00:00Z,0.44,55.25
"A",2017-09-23T07:00:00Z,0.1,60.05
"A",2017-09-23T08:00:00Z,0.05,63.62
"A",2017-09-23T09:00:00Z,0.05,66.55
"A",2017-09-23T10:00:00Z,0.05,69.93
"A",2017-09-23T11:00:00Z,0.05,70.61
"A",2017-09-23T12:00:00Z,0.06,72.56
"A",2017-09-23T13:00:00Z,0.05,76.13
"A",2017-09-23T14:00:00Z,0.05,71.25
"A",2017-09-23T15:00:00Z,NA,70.61
"A",2017-09-23T16:00:00Z,0.07,74.21
"A",2017-09-23T17:00:00Z,0.07,68.87
"A",2017-09-23T18:00:00Z,0.19,66.3
"A",2017-09-23T19:00:00Z,0.57,64.98
"A",2017-09-23T20:00:00Z,0.59,64
"A",2017-09-23T21:00:00Z,NA,62.53
"A",2017-09-23T22:00:00Z,0.59,62.05
"A",2017-09-23T23:00:00Z,0.59,61.01
"A",2017-09-24T00:00:00Z,0.58,59.28
"A",2017-09-24T01:00:00Z,0.59,58.61
"A",2017-09-24T02:00:00Z,0.59,57.16
"A",2017-09-24T03:00:00Z,0.58,57.21
"A",2017-09-24T04:00:00Z,0.58,55.38
"A",2017-09-24T05:00:00Z,0.59,55.04
"A",2017-09-24T06:00:00Z,0.42,53.8
"A",2017-09-24T07:00:00Z,0.1,59.59
"A",2017-09-24T08:00:00Z,0.05,64.54
"A",2017-09-24T09:00:00Z,0.05,70.3
"A",2017-09-24T10:00:00Z,0.05,76.86
"A",2017-09-24T11:00:00Z,0.05,80.71
"A",2017-09-24T12:00:00Z,0.05,82.98
"A",2017-09-24T13:00:00Z,0.05,83.36
"A",2017-09-24T14:00:00Z,0.05,82.04
"A",2017-09-24T15:00:00Z,NA,81.19
"A",2017-09-24T16:00:00Z,0.07,77.86
"A",2017-09-24T17:00:00Z,0.07,75.43
"A",2017-09-24T18:00:00Z,0.2,71.81
"A",2017-09-24T19:00:00Z,0.57,69.93
"A",2017-09-24T20:00:00Z,0.59,69.64
"A",2017-09-24T21:00:00Z,0.59,66.41
"A",2017-09-24T22:00:00Z,0.59,64.43
"A",2017-09-24T23:00:00Z,0.59,62.73
"A",2017-09-25T00:00:00Z,0.58,61.25
"A",2017-09-25T01:00:00Z,0.59,60.38
"A",2017-09-25T02:00:00Z,0.59,57.39
"A",2017-09-25T03:00:00Z,0.59,56.37
"A",2017-09-25T04:00:00Z,0.59,57.93
"A",2017-09-25T05:00:00Z,0.59,55.18
"A",2017-09-25T06:00:00Z,0.43,57.29
"A",2017-09-25T07:00:00Z,0.11,61.63
"A",2017-09-25T08:00:00Z,0.06,70.03
"A",2017-09-25T09:00:00Z,0.06,76.39
"A",2017-09-25T10:00:00Z,0.07,81.43
"A",2017-09-25T11:00:00Z,0.07,84.09
"A",2017-09-25T12:00:00Z,0.07,85.15
"A",2017-09-25T13:00:00Z,0.06,85.15
"A",2017-09-25T14:00:00Z,0.07,84.3
"A",2017-09-25T15:00:00Z,NA,82.38
"A",2017-09-25T16:00:00Z,0.08,79.99
"A",2017-09-25T17:00:00Z,0.07,77.22
"A",2017-09-25T18:00:00Z,0.23,73
"A",2017-09-25T19:00:00Z,0.57,70.61
"A",2017-09-25T20:00:00Z,0.59,69.25
"A",2017-09-25T21:00:00Z,0.6,65.06
"A",2017-09-25T22:00:00Z,0.59,64.32
"A",2017-09-25T23:00:00Z,NA,63.57
"A",2017-09-26T00:00:00Z,0.6,59.74
"A",2017-09-26T01:00:00Z,0.59,59.55
"A",2017-09-26T02:00:00Z,NA,58.93
"A",2017-09-26T03:00:00Z,0.59,57.43
"A",2017-09-26T04:00:00Z,0.6,58.81
"A",2017-09-26T05:00:00Z,0.59,56.82
"A",2017-09-26T06:00:00Z,0.44,57.92
"A",2017-09-26T07:00:00Z,0.12,61.85
"A",2017-09-26T08:00:00Z,0.06,68.84
"A",2017-09-26T09:00:00Z,0.06,75.54
"A",2017-09-26T10:00:00Z,NA,78.58
"A",2017-09-26T11:00:00Z,NA,81.44
"A",2017-09-26T12:00:00Z,0.06,81.91
"A",2017-09-26T13:00:00Z,NA,81.19
"A",2017-09-26T14:00:00Z,0.06,81.65
"A",2017-09-26T15:00:00Z,0.07,81.06
"A",2017-09-26T16:00:00Z,0.08,79.28
"A",2017-09-26T17:00:00Z,0.07,76.29
"A",2017-09-26T18:00:00Z,0.23,73.38
"A",2017-09-26T19:00:00Z,0.57,69.77
"A",2017-09-26T20:00:00Z,0.59,69.47
"A",2017-09-26T21:00:00Z,NA,65.71
"A",2017-09-26T22:00:00Z,0.58,64.44
"A",2017-09-26T23:00:00Z,0.58,64.03
"A",2017-09-27T00:00:00Z,0.58,63.39
"A",2017-09-27T01:00:00Z,0.58,62.5
"A",2017-09-27T02:00:00Z,0.58,60.56
"A",2017-09-27T03:00:00Z,0.58,60.42
"A",2017-09-27T04:00:00Z,0.58,58.94
"A",2017-09-27T05:00:00Z,0.58,56.3
"A",2017-09-27T06:00:00Z,0.44,55.77
"A",2017-09-27T07:00:00Z,0.11,61.77
"A",2017-09-27T08:00:00Z,NA,68.71
"A",2017-09-27T09:00:00Z,NA,74.14
"A",2017-09-27T10:00:00Z,0.07,79.99
"A",2017-09-27T11:00:00Z,0.07,81.19
"A",2017-09-27T12:00:00Z,0.07,82.13
"A",2017-09-27T13:00:00Z,0.07,82.98
"A",2017-09-27T14:00:00Z,0.07,82.13
"A",2017-09-27T15:00:00Z,0.08,82.52
"A",2017-09-27T16:00:00Z,NA,81.28
"A",2017-09-27T17:00:00Z,NA,78.21
"A",2017-09-27T18:00:00Z,0.24,73.99
"A",2017-09-27T19:00:00Z,0.57,71.14
"A",2017-09-27T20:00:00Z,NA,68.83
"A",2017-09-27T21:00:00Z,0.58,67.51
"A",2017-09-27T22:00:00Z,0.58,67
"A",2017-09-27T23:00:00Z,NA,66.21
"A",2017-09-28T00:00:00Z,0.58,64.66
"A",2017-09-28T01:00:00Z,0.58,63.65
"A",2017-09-28T02:00:00Z,0.58,62.64
"A",2017-09-28T03:00:00Z,0.58,61.44
"A",2017-09-28T04:00:00Z,0.58,60.65
"A",2017-09-28T05:00:00Z,NA,58.93
"A",2017-09-28T06:00:00Z,0.43,58.85
"A",2017-09-28T07:00:00Z,0.11,62.65
"A",2017-09-28T08:00:00Z,0.06,65.56
"A",2017-09-28T09:00:00Z,NA,74.99
"A",2017-09-28T10:00:00Z,0.06,82.37
"A",2017-09-28T11:00:00Z,0.08,83
"A",2017-09-28T12:00:00Z,0.09,86.15
"A",2017-09-28T13:00:00Z,0.09,85.17
"A",2017-09-28T14:00:00Z,0.08,83.97
"A",2017-09-28T15:00:00Z,0.07,82.86
"A",2017-09-28T16:00:00Z,NA,81.2
"A",2017-09-28T17:00:00Z,NA,78.82
"A",2017-09-28T18:00:00Z,0.25,75.45
"A",2017-09-28T19:00:00Z,0.57,71.6
"A",2017-09-28T20:00:00Z,0.58,69.43
"A",2017-09-28T21:00:00Z,0.58,68.28
"A",2017-09-28T22:00:00Z,0.58,66.65
"A",2017-09-28T23:00:00Z,0.58,65.65
"A",2017-09-29T00:00:00Z,0.58,64.37
"A",2017-09-29T01:00:00Z,0.58,63.4
"A",2017-09-29T02:00:00Z,0.58,62.36
"A",2017-09-29T03:00:00Z,0.58,60.39
"A",2017-09-29T04:00:00Z,0.58,59.61
"A",2017-09-29T05:00:00Z,0.58,58.58
"A",2017-09-29T06:00:00Z,0.44,59.67
"A",2017-09-29T07:00:00Z,0.12,63.35
"A",2017-09-29T08:00:00Z,0.06,70.3
"A",2017-09-29T09:00:00Z,0.06,77.59
"A",2017-09-29T10:00:00Z,0.06,81.05
"A",2017-09-29T11:00:00Z,0.08,85.63
"A",2017-09-29T12:00:00Z,0.07,84.18
"A",2017-09-29T13:00:00Z,0.07,83.71
"A",2017-09-29T14:00:00Z,0.07,84.18
"A",2017-09-29T15:00:00Z,0.07,83.8
"A",2017-09-29T16:00:00Z,0.07,83.11
"A",2017-09-29T17:00:00Z,0.07,77.88
"A",2017-09-29T18:00:00Z,0.26,73.13
"A",2017-09-29T19:00:00Z,NA,71.21
"A",2017-09-29T20:00:00Z,NA,69.85
"A",2017-09-29T21:00:00Z,0.58,67.63
"A",2017-09-29T22:00:00Z,0.58,66.25
"A",2017-09-29T23:00:00Z,0.58,64.17
"A",2017-09-30T00:00:00Z,0.58,62.68
"A",2017-09-30T01:00:00Z,0.58,62.18
"A",2017-09-30T02:00:00Z,0.58,61.39
"A",2017-09-30T03:00:00Z,0.58,61.55
"A",2017-09-30T04:00:00Z,0.58,62.5
"A",2017-09-30T05:00:00Z,0.58,61.27
"A",2017-09-30T06:00:00Z,0.5,61.65
"A",2017-09-30T07:00:00Z,0.14,62.39
"A",2017-09-30T08:00:00Z,0.05,65.15
"A",2017-09-30T09:00:00Z,0.05,71.08
"A",2017-09-30T10:00:00Z,0.05,75.89
"A",2017-09-30T11:00:00Z,0.05,77.86
"A",2017-09-30T12:00:00Z,0.05,79.74
"A",2017-09-30T13:00:00Z,0.05,78.66
"A",2017-09-30T14:00:00Z,0.05,77.14
"A",2017-09-30T15:00:00Z,0.05,75.22
"A",2017-09-30T16:00:00Z,NA,72.31
"A",2017-09-30T17:00:00Z,0.07,69.67
"A",2017-09-30T18:00:00Z,0.29,65.7
"A",2017-09-30T19:00:00Z,0.58,64.38
"A",2017-09-30T20:00:00Z,NA,64.38
"A",2017-09-30T21:00:00Z,0.58,64
"A",2017-09-30T22:00:00Z,0.58,63.79
"A",2017-09-30T23:00:00Z,NA,62.95
"A",2017-10-01T00:00:00Z,0.58,64.18
"A",2017-10-01T01:00:00Z,0.58,64.38
"A",2017-10-01T02:00:00Z,0.58,64.38
"A",2017-10-01T03:00:00Z,0.58,64.38
"A",2017-10-01T04:00:00Z,0.58,64.18
"A",2017-10-01T05:00:00Z,0.58,64.03
"A",2017-10-01T06:00:00Z,0.5,63.57
"A",2017-10-01T07:00:00Z,0.15,64.63
"A",2017-10-01T08:00:00Z,0.05,66.05
"A",2017-10-01T09:00:00Z,0.06,68.33
"A",2017-10-01T10:00:00Z,0.06,70.51
"A",2017-10-01T11:00:00Z,0.06,73.97
"A",2017-10-01T12:00:00Z,0.05,74.61
"A",2017-10-01T13:00:00Z,0.05,73.76
"A",2017-10-01T14:00:00Z,0.05,73.55
"A",2017-10-01T15:00:00Z,0.06,73.16
"A",2017-10-01T16:00:00Z,0.07,72.1
"A",2017-10-01T17:00:00Z,0.08,69.53
"A",2017-10-01T18:00:00Z,0.31,66.35
"A",2017-10-01T19:00:00Z,0.58,66.35
"A",2017-10-01T20:00:00Z,NA,66.81
"A",2017-10-01T21:00:00Z,0.58,66.81
"A",2017-10-01T22:00:00Z,0.58,67.19
"A",2017-10-01T23:00:00Z,0.58,67.19
"A",2017-10-02T00:00:00Z,0.58,67.09
"A",2017-10-02T01:00:00Z,0.58,67.01
"A",2017-10-02T02:00:00Z,0.57,66.64
"A",2017-10-02T03:00:00Z,0.58,66.55
"A",2017-10-02T04:00:00Z,0.58,66.32
"A",2017-10-02T05:00:00Z,0.57,65.83
"A",2017-10-02T06:00:00Z,0.49,66.09
"A",2017-10-02T07:00:00Z,0.1,66.55
"A",2017-10-02T08:00:00Z,0.06,67.15
"A",2017-10-02T09:00:00Z,0.07,70.34
"A",2017-10-02T10:00:00Z,0.07,71.69
"A",2017-10-02T11:00:00Z,0.07,73.76
"A",2017-10-02T12:00:00Z,0.07,74.49
"A",2017-10-02T13:00:00Z,0.07,75.29
"A",2017-10-02T14:00:00Z,0.07,74.83
"A",2017-10-02T15:00:00Z,0.06,73.13
"A",2017-10-02T16:00:00Z,0.06,72.31
"A",2017-10-02T17:00:00Z,0.07,69.93
"A",2017-10-02T18:00:00Z,0.32,68.87
"A",2017-10-02T19:00:00Z,0.58,67.61
"A",2017-10-02T20:00:00Z,NA,66.58
"A",2017-10-02T21:00:00Z,0.59,65.38
"A",2017-10-02T22:00:00Z,0.58,64.04
"A",2017-10-02T23:00:00Z,0.58,63.05
"A",2017-10-03T00:00:00Z,0.58,64.69
"A",2017-10-03T01:00:00Z,0.58,64.89
"A",2017-10-03T02:00:00Z,NA,65.3
"A",2017-10-03T03:00:00Z,0.58,65.3
"A",2017-10-03T04:00:00Z,0.58,65.89
"A",2017-10-03T05:00:00Z,0.58,66.55
"A",2017-10-03T06:00:00Z,0.49,66.09
"A",2017-10-03T07:00:00Z,NA,66.94
"A",2017-10-03T08:00:00Z,0.08,68.93
"A",2017-10-03T09:00:00Z,0.07,70.18
"A",2017-10-03T10:00:00Z,0.06,70.39
"A",2017-10-03T11:00:00Z,0.07,72.1
"A",2017-10-03T12:00:00Z,0.07,72.91
"A",2017-10-03T13:00:00Z,0.07,73.57
"A",2017-10-03T14:00:00Z,0.07,76.32
"A",2017-10-03T15:00:00Z,NA,74.94
"A",2017-10-03T16:00:00Z,0.06,70.99
"A",2017-10-03T17:00:00Z,0.07,68.61
"A",2017-10-03T18:00:00Z,0.32,66.9
"A",2017-10-03T19:00:00Z,0.59,65.11
"A",2017-10-03T20:00:00Z,0.59,64
"A",2017-10-03T21:00:00Z,0.58,64.85
"A",2017-10-03T22:00:00Z,0.58,64.85
"A",2017-10-03T23:00:00Z,0.58,64.85
"A",2017-10-04T00:00:00Z,NA,64.85
"A",2017-10-04T01:00:00Z,0.58,64.63
"A",2017-10-04T02:00:00Z,0.58,63.71
"A",2017-10-04T03:00:00Z,0.58,62.78
"A",2017-10-04T04:00:00Z,0.58,59.84
"A",2017-10-04T05:00:00Z,NA,58.62
"A",2017-10-04T06:00:00Z,0.46,58.11
"A",2017-10-04T07:00:00Z,0.13,60.19
"A",2017-10-04T08:00:00Z,NA,64.89
"A",2017-10-04T09:00:00Z,0.07,68.33
"A",2017-10-04T10:00:00Z,0.07,72.17
"A",2017-10-04T11:00:00Z,0.06,75.74
"A",2017-10-04T12:00:00Z,0.07,77.01
"A",2017-10-04T13:00:00Z,0.07,77.95
"A",2017-10-04T14:00:00Z,0.07,77.61
"A",2017-10-04T15:00:00Z,0.1,76.63
"A",2017-10-04T16:00:00Z,NA,73.51
"A",2017-10-04T17:00:00Z,0.07,71.98
"A",2017-10-04T18:00:00Z,0.33,68.22
"A",2017-10-04T19:00:00Z,0.58,66.09
"A",2017-10-04T20:00:00Z,0.59,66.09
"A",2017-10-04T21:00:00Z,NA,63.8
"A",2017-10-04T22:00:00Z,0.58,62.72
"A",2017-10-04T23:00:00Z,0.58,62.32
"A",2017-10-05T00:00:00Z,0.58,59.94
"A",2017-10-05T01:00:00Z,0.58,59.28
"A",2017-10-05T02:00:00Z,0.58,58.02
"A",2017-10-05T03:00:00Z,0.58,57.36
"A",2017-10-05T04:00:00Z,0.58,55.05
"A",2017-10-05T05:00:00Z,0.58,55.64
"A",2017-10-05T06:00:00Z,0.47,55.89
"A",2017-10-05T07:00:00Z,0.12,59.66
"A",2017-10-05T08:00:00Z,0.06,65.61
"A",2017-10-05T09:00:00Z,NA,71.96
"A",2017-10-05T10:00:00Z,0.06,77.59
"A",2017-10-05T11:00:00Z,0.06,81.05
"A",2017-10-05T12:00:00Z,0.06,81.66
"A",2017-10-05T13:00:00Z,0.06,82.98
"A",2017-10-05T14:00:00Z,0.06,83.33
"A",2017-10-05T15:00:00Z,0.07,81.06
"A",2017-10-05T16:00:00Z,0.08,79.67
"A",2017-10-05T17:00:00Z,0.08,75.44
"A",2017-10-05T18:00:00Z,0.33,69.68
"A",2017-10-05T19:00:00Z,0.58,66.95
"A",2017-10-05T20:00:00Z,0.58,64.39
"A",2017-10-05T21:00:00Z,0.58,64.08
"A",2017-10-05T22:00:00Z,0.58,62.93
"A",2017-10-05T23:00:00Z,NA,60.61
"A",2017-10-06T00:00:00Z,0.58,58.29
"A",2017-10-06T01:00:00Z,0.58,58.67
"A",2017-10-06T02:00:00Z,0.58,57.02
"A",2017-10-06T03:00:00Z,0.58,55.05
"A",2017-10-06T04:00:00Z,0.58,55.5
"A",2017-10-06T05:00:00Z,0.58,54.65
"A",2017-10-06T06:00:00Z,NA,54.44
"A",2017-10-06T07:00:00Z,0.12,60.65
"A",2017-10-06T08:00:00Z,0.06,68.71
"A",2017-10-06T09:00:00Z,0.06,77.5
"A",2017-10-06T10:00:00Z,0.06,84.68
"A",2017-10-06T11:00:00Z,0.06,87.54
"A",2017-10-06T12:00:00Z,0.06,89.13
"A",2017-10-06T13:00:00Z,0.06,89.6
"A",2017-10-06T14:00:00Z,0.06,90.18
"A",2017-10-06T15:00:00Z,0.06,88.26
"A",2017-10-06T16:00:00Z,0.07,86.35
"A",2017-10-06T17:00:00Z,0.07,80.95
"A",2017-10-06T18:00:00Z,0.34,75.45
"A",2017-10-06T19:00:00Z,0.58,72.89
"A",2017-10-06T20:00:00Z,0.58,69.89
"A",2017-10-06T21:00:00Z,NA,67.56
"A",2017-10-06T22:00:00Z,0.58,64.4
"A",2017-10-06T23:00:00Z,0.58,61.62
"A",2017-10-07T00:00:00Z,0.58,62.18
"A",2017-10-07T01:00:00Z,0.58,61.98
"A",2017-10-07T02:00:00Z,0.58,60.06
"A",2017-10-07T03:00:00Z,0.58,60.73
"A",2017-10-07T04:00:00Z,0.58,58.59
"A",2017-10-07T05:00:00Z,0.58,58.99
"A",2017-10-07T06:00:00Z,0.47,57.09
"A",2017-10-07T07:00:00Z,0.11,65.38
"A",2017-10-07T08:00:00Z,0.05,74.71
"A",2017-10-07T09:00:00Z,0.05,82.78
"A",2017-10-07T10:00:00Z,NA,89.45
"A",2017-10-07T11:00:00Z,0.05,92.96
"A",2017-10-07T12:00:00Z,0.05,83.82
"A",2017-10-07T13:00:00Z,0.05,93.31
"A",2017-10-07T14:00:00Z,0.05,91.35
"A",2017-10-07T15:00:00Z,0.05,88.76
"A",2017-10-07T16:00:00Z,NA,87.9
"A",2017-10-07T17:00:00Z,0.07,83.11
"A",2017-10-07T18:00:00Z,0.35,75.31
"A",2017-10-07T19:00:00Z,0.58,72.2
"A",2017-10-07T20:00:00Z,0.58,69.17
"A",2017-10-07T21:00:00Z,0.58,67.69
"A",2017-10-07T22:00:00Z,0.58,65.29
"A",2017-10-07T23:00:00Z,0.58,64.17
"A",2017-10-08T00:00:00Z,0.58,62.72
"A",2017-10-08T01:00:00Z,NA,62.25
"A",2017-10-08T02:00:00Z,0.58,62.13
"A",2017-10-08T03:00:00Z,0.58,60.01
"A",2017-10-08T04:00:00Z,0.58,59.67
"A",2017-10-08T05:00:00Z,0.58,59.02
"A",2017-10-08T06:00:00Z,0.5,57.73
"A",2017-10-08T07:00:00Z,0.13,58.56
"A",2017-10-08T08:00:00Z,0.05,63.6
"A",2017-10-08T09:00:00Z,0.05,69.79
"A",2017-10-08T10:00:00Z,0.05,74.97
"A",2017-10-08T11:00:00Z,0.05,74.22
"A",2017-10-08T12:00:00Z,0.05,75.07
"A",2017-10-08T13:00:00Z,0.05,75.47
"A",2017-10-08T14:00:00Z,0.05,73.76
"A",2017-10-08T15:00:00Z,0.06,72.1
"A",2017-10-08T16:00:00Z,0.07,70.18
"A",2017-10-08T17:00:00Z,0.08,67.79
"A",2017-10-08T18:00:00Z,0.38,67.64
"A",2017-10-08T19:00:00Z,0.58,66.4
"A",2017-10-08T20:00:00Z,0.59,65.7
"A",2017-10-08T21:00:00Z,0.58,66.09
"A",2017-10-08T22:00:00Z,0.58,66.09
"A",2017-10-08T23:00:00Z,0.58,66.09
"A",2017-10-09T00:00:00Z,0.58,66.09
"A",2017-10-09T01:00:00Z,0.58,66.09
"A",2017-10-09T02:00:00Z,0.58,66.09
"A",2017-10-09T03:00:00Z,NA,66.09
"A",2017-10-09T04:00:00Z,0.58,64.44
"A",2017-10-09T05:00:00Z,0.58,62.09
"A",2017-10-09T06:00:00Z,NA,60.95
"A",2017-10-09T07:00:00Z,0.12,63.05
"A",2017-10-09T08:00:00Z,0.06,67.13
"A",2017-10-09T09:00:00Z,0.06,70.26
"A",2017-10-09T10:00:00Z,0.06,75.21
"A",2017-10-09T11:00:00Z,0.06,79.05
"A",2017-10-09T12:00:00Z,0.06,82.38
"A",2017-10-09T13:00:00Z,0.06,82.01
"A",2017-10-09T14:00:00Z,0.06,80.14
"A",2017-10-09T15:00:00Z,0.06,79.03
"A",2017-10-09T16:00:00Z,0.09,74.97
"A",2017-10-09T17:00:00Z,0.08,71.68
"A",2017-10-09T18:00:00Z,0.38,68.02
"A",2017-10-09T19:00:00Z,0.58,66.56
"A",2017-10-09T20:00:00Z,0.59,65.5
"A",2017-10-09T21:00:00Z,0.58,64.25
"A",2017-10-09T22:00:00Z,0.58,61.68
"A",2017-10-09T23:00:00Z,0.58,61.08
"A",2017-10-10T00:00:00Z,0.58,60.21
"A",2017-10-10T01:00:00Z,0.58,56.33
"A",2017-10-10T02:00:00Z,0.58,55.98
"A",2017-10-10T03:00:00Z,NA,55.33
"A",2017-10-10T04:00:00Z,0.58,55.56
"A",2017-10-10T05:00:00Z,0.58,54.7
"A",2017-10-10T06:00:00Z,0.49,54.78
"A",2017-10-10T07:00:00Z,0.13,58.26
"A",2017-10-10T08:00:00Z,0.06,65.13
"A",2017-10-10T09:00:00Z,0.06,72.09
"A",2017-10-10T10:00:00Z,0.07,78.66
"A",2017-10-10T11:00:00Z,0.06,81.8
"A",2017-10-10T12:00:00Z,0.06,84.3
"A",2017-10-10T13:00:00Z,0.07,81.8
"A",2017-10-10T14:00:00Z,0.06,79.94
"A",2017-10-10T15:00:00Z,0.07,78.05
"A",2017-10-10T16:00:00Z,0.08,75.9
"A",2017-10-10T17:00:00Z,0.08,72.75
